2021-05-01 13:30:50 INFO  EmployeeServiceImpl:33 - CHECK EMPLOYEE EXISTS SERVICE TO b@trial.com
2021-05-01 16:09:23 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:09:23 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:09:23 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:09:23 INFO  ReimbursmentRepositoryJdbc:361 - A REIMBURSEMENT STATUS HAS BEEN OBTAINED FROM THE RDS
2021-05-01 16:09:23 INFO  ReimbursmentRepositoryJdbc:361 - A REIMBURSEMENT STATUS HAS BEEN OBTAINED FROM THE RDS
2021-05-01 16:09:25 INFO  FinancialManagerControllerImpl:59 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:09:25 INFO  FinancialManagerServiceImpl:47 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:11:47 INFO  FinancialManagerServiceImpl:59 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:11:47 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 16:11:47 INFO  FinancialManagerControllerImpl:69 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:11:51 INFO  FinancialManagerServiceImpl:59 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:11:52 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 16:11:52 INFO  FinancialManagerControllerImpl:69 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:11:54 INFO  FinancialManagerServiceImpl:59 - SHOW ALL PENDING REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:11:54 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: ALL, WERE FOUND IN RDS
2021-05-01 16:11:54 INFO  FinancialManagerControllerImpl:69 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:12:01 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:12:01 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:12:01 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:12:01 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:12:02 INFO  ReimbursmentRepositoryJdbc:361 - A REIMBURSEMENT STATUS HAS BEEN OBTAINED FROM THE RDS
2021-05-01 16:12:02 INFO  ReimbursmentRepositoryJdbc:361 - A REIMBURSEMENT STATUS HAS BEEN OBTAINED FROM THE RDS
2021-05-01 16:12:03 INFO  FinancialManagerControllerImpl:59 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:12:03 INFO  FinancialManagerServiceImpl:47 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:14:57 INFO  FinancialManagerServiceImpl:59 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:14:58 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 16:14:58 INFO  FinancialManagerControllerImpl:69 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:14:59 INFO  FinancialManagerServiceImpl:59 - SHOW ALL DENIED REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:15:00 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: ALL, WERE FOUND IN RDS
2021-05-01 16:15:00 INFO  FinancialManagerControllerImpl:69 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:15:01 INFO  FinancialManagerServiceImpl:59 - SHOW ALL PENDING REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:15:02 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: ALL, WERE FOUND IN RDS
2021-05-01 16:15:02 INFO  FinancialManagerControllerImpl:69 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:15:08 INFO  FinancialManagerControllerImpl:59 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:15:08 INFO  FinancialManagerServiceImpl:47 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:15:08 INFO  ReimbursmentRepositoryJdbc:391 - A REIMBURSEMENT STATUS HAS BEEN MODIFIED IN THE RDS
2021-05-01 16:15:10 INFO  FinancialManagerServiceImpl:59 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:15:10 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 16:15:10 INFO  FinancialManagerControllerImpl:69 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:15:40 INFO  FinancialManagerServiceImpl:59 - SHOW ALL APPROVED REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:15:40 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: ALL, WERE FOUND IN RDS
2021-05-01 16:15:40 INFO  FinancialManagerControllerImpl:69 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:16:45 INFO  FinancialManagerServiceImpl:58 - SHOW ALL PENDING REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:16:46 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: ALL, WERE FOUND IN RDS
2021-05-01 16:16:46 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:16:47 INFO  FinancialManagerServiceImpl:58 - SHOW ALL DENIED REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:16:47 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: ALL, WERE FOUND IN RDS
2021-05-01 16:16:47 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:16:49 INFO  FinancialManagerServiceImpl:58 - SHOW ALL PENDING REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:16:50 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: ALL, WERE FOUND IN RDS
2021-05-01 16:16:50 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:16:57 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:16:57 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:16:57 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:16:57 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:16:57 INFO  ReimbursmentRepositoryJdbc:361 - A REIMBURSEMENT STATUS HAS BEEN OBTAINED FROM THE RDS
2021-05-01 16:16:57 INFO  ReimbursmentRepositoryJdbc:361 - A REIMBURSEMENT STATUS HAS BEEN OBTAINED FROM THE RDS
2021-05-01 16:16:59 INFO  FinancialManagerControllerImpl:58 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:16:59 INFO  FinancialManagerServiceImpl:46 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:16:59 INFO  ReimbursmentRepositoryJdbc:384 - A REIMBURSEMENT STATUS HAS BEEN MODIFIED IN THE RDS
2021-05-01 16:17:46 INFO  FinancialManagerServiceImpl:58 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:17:47 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 16:17:47 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:17:48 INFO  FinancialManagerServiceImpl:52 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 16:17:48 INFO  FinancialManagerControllerImpl:46 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 16:17:48 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 16:17:49 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 16:17:49 INFO  FinancialManagerControllerImpl:40 - GET EMPLOYEE COUNT BY A FINANCE MANAGER
2021-05-01 16:17:51 INFO  FinancialManagerServiceImpl:58 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:17:52 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 16:17:52 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:17:54 INFO  FinancialManagerServiceImpl:58 - SHOW FOOD ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:17:55 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: FOOD, WERE FOUND IN RDS
2021-05-01 16:17:55 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:17:59 INFO  FinancialManagerServiceImpl:58 - SHOW FOOD APPROVED REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:17:59 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: FOOD, WERE FOUND IN RDS
2021-05-01 16:17:59 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:18:03 INFO  FinancialManagerServiceImpl:58 - SHOW FOOD PENDING REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:18:04 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: FOOD, WERE FOUND IN RDS
2021-05-01 16:18:04 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:18:06 INFO  FinancialManagerServiceImpl:58 - SHOW TRAVEL PENDING REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:18:07 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: TRAVEL, WERE FOUND IN RDS
2021-05-01 16:18:07 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:18:24 INFO  EmployeeControllerImpl:113 - AN EMPLOYEE WITH THIS USERNAME: hshallal@gmail.com, JUST LOGGEDOUT
2021-05-01 16:18:33 INFO  EmployeeServiceImpl:51 - LOGIN SERVICE TO hshallal@icloud.com
2021-05-01 16:18:33 INFO  EmployeeRepositoryJdbc:196 - AN EMPLOYEE IS AUTHENTICATED
2021-05-01 16:18:33 INFO  EmployeeControllerImpl:50 - AN EMPLOYEE WITH THIS USERNAME: hshallal@icloud.com, JUST LOGGEDIN
2021-05-01 16:18:33 INFO  EmployeeServiceImpl:64 - SHOW PREVIOUS AND ALL AND APPROVED REIMBURSEMENETS SERVICE TO hshallal@icloud.com
2021-05-01 16:18:33 INFO  EmployeeServiceImpl:64 - SHOW PREVIOUS AND ALL AND ALL REIMBURSEMENETS SERVICE TO hshallal@icloud.com
2021-05-01 16:18:34 INFO  ReimbursmentRepositoryJdbc:210 - REIMBURSEMENTS OF TYPE: ALL AND OF STATUS APPROVED FOR EMPLOYEE WITH USERNAME: hshallal@icloud.com, WERE FOUND IN RDS
2021-05-01 16:18:34 INFO  EmployeeControllerImpl:165 - LIST OF EMPLOYEE PREVIOUS REIMBURSEMENETS IS VIEWED
2021-05-01 16:18:34 INFO  ReimbursmentRepositoryJdbc:94 - REIMBURSEMENTS OF EMPLOYEE WITH THIS USERNAME: HSHALLAL@ICLOUD.COM, WERE FOUND IN RDS
2021-05-01 16:18:34 INFO  EmployeeControllerImpl:165 - LIST OF EMPLOYEE PREVIOUS REIMBURSEMENETS IS VIEWED
2021-05-01 16:18:40 INFO  EmployeeServiceImpl:64 - SHOW PREVIOUS AND ALL AND ALL REIMBURSEMENETS SERVICE TO hshallal@icloud.com
2021-05-01 16:18:41 INFO  ReimbursmentRepositoryJdbc:94 - REIMBURSEMENTS OF EMPLOYEE WITH THIS USERNAME: HSHALLAL@ICLOUD.COM, WERE FOUND IN RDS
2021-05-01 16:18:41 INFO  EmployeeControllerImpl:165 - LIST OF EMPLOYEE PREVIOUS REIMBURSEMENETS IS VIEWED
2021-05-01 16:19:00 INFO  EmployeeServiceImpl:58 - REIMBURSEMENET SUBMISSION SERVICE TO hshallal@icloud.com
2021-05-01 16:19:00 INFO  ReimbursmentRepositoryJdbc:275 - A REIMBURSEMENT IS INSERTED TO THE RDS
2021-05-01 16:19:00 INFO  EmployeeControllerImpl:150 - REIMBURSEMENET SUBMISSION SUCCESSFUL: 1570b9bc-c878-44d2-baae-3acfa864985f BY hshallal@icloud.com
2021-05-01 16:19:09 INFO  EmployeeServiceImpl:64 - SHOW PREVIOUS AND ALL AND ALL REIMBURSEMENETS SERVICE TO hshallal@icloud.com
2021-05-01 16:19:10 INFO  ReimbursmentRepositoryJdbc:94 - REIMBURSEMENTS OF EMPLOYEE WITH THIS USERNAME: HSHALLAL@ICLOUD.COM, WERE FOUND IN RDS
2021-05-01 16:19:10 INFO  EmployeeControllerImpl:165 - LIST OF EMPLOYEE PREVIOUS REIMBURSEMENETS IS VIEWED
2021-05-01 16:19:20 INFO  EmployeeControllerImpl:113 - AN EMPLOYEE WITH THIS USERNAME: hshallal@icloud.com, JUST LOGGEDOUT
2021-05-01 16:19:31 INFO  EmployeeServiceImpl:51 - LOGIN SERVICE TO hshallal@gmail.com
2021-05-01 16:19:31 INFO  EmployeeRepositoryJdbc:196 - AN EMPLOYEE IS AUTHENTICATED
2021-05-01 16:19:31 INFO  EmployeeControllerImpl:50 - AN EMPLOYEE WITH THIS USERNAME: hshallal@gmail.com, JUST LOGGEDIN
2021-05-01 16:19:31 INFO  FinancialManagerServiceImpl:52 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 16:19:31 INFO  FinancialManagerControllerImpl:46 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 16:19:31 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 16:19:32 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 16:19:32 INFO  FinancialManagerControllerImpl:40 - GET EMPLOYEE COUNT BY A FINANCE MANAGER
2021-05-01 16:19:35 INFO  FinancialManagerServiceImpl:58 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:19:35 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 16:19:35 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:19:52 INFO  FinancialManagerServiceImpl:58 - SHOW FOOD ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:19:52 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: FOOD, WERE FOUND IN RDS
2021-05-01 16:19:52 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:19:54 INFO  FinancialManagerServiceImpl:58 - SHOW FOOD PENDING REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:19:54 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: FOOD, WERE FOUND IN RDS
2021-05-01 16:19:54 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:20:03 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:20:03 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:20:03 INFO  FinancialManagerControllerImpl:52 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:20:03 INFO  FinancialManagerServiceImpl:40 - GET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:20:04 INFO  ReimbursmentRepositoryJdbc:361 - A REIMBURSEMENT STATUS HAS BEEN OBTAINED FROM THE RDS
2021-05-01 16:20:04 INFO  ReimbursmentRepositoryJdbc:361 - A REIMBURSEMENT STATUS HAS BEEN OBTAINED FROM THE RDS
2021-05-01 16:20:05 INFO  FinancialManagerControllerImpl:58 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:20:05 INFO  FinancialManagerServiceImpl:46 - SET STATUS OF A CLAIM BY ID BY A FINANCE MANAGER
2021-05-01 16:20:05 INFO  ReimbursmentRepositoryJdbc:384 - A REIMBURSEMENT STATUS HAS BEEN MODIFIED IN THE RDS
2021-05-01 16:20:07 INFO  FinancialManagerServiceImpl:58 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:20:07 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 16:20:07 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:20:11 INFO  FinancialManagerServiceImpl:58 - SHOW FOOD ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:20:14 INFO  FinancialManagerServiceImpl:58 - SHOW FOOD PENDING REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:20:14 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: FOOD, WERE FOUND IN RDS
2021-05-01 16:20:14 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:20:16 INFO  EmployeeControllerImpl:113 - AN EMPLOYEE WITH THIS USERNAME: hshallal@gmail.com, JUST LOGGEDOUT
2021-05-01 16:20:25 INFO  EmployeeServiceImpl:51 - LOGIN SERVICE TO hshallal@icloud.com
2021-05-01 16:20:26 INFO  EmployeeRepositoryJdbc:196 - AN EMPLOYEE IS AUTHENTICATED
2021-05-01 16:20:26 INFO  EmployeeControllerImpl:50 - AN EMPLOYEE WITH THIS USERNAME: hshallal@icloud.com, JUST LOGGEDIN
2021-05-01 16:20:26 INFO  EmployeeServiceImpl:64 - SHOW PREVIOUS AND ALL AND ALL REIMBURSEMENETS SERVICE TO hshallal@icloud.com
2021-05-01 16:20:26 INFO  EmployeeServiceImpl:64 - SHOW PREVIOUS AND ALL AND APPROVED REIMBURSEMENETS SERVICE TO hshallal@icloud.com
2021-05-01 16:20:26 INFO  ReimbursmentRepositoryJdbc:94 - REIMBURSEMENTS OF EMPLOYEE WITH THIS USERNAME: HSHALLAL@ICLOUD.COM, WERE FOUND IN RDS
2021-05-01 16:20:26 INFO  EmployeeControllerImpl:165 - LIST OF EMPLOYEE PREVIOUS REIMBURSEMENETS IS VIEWED
2021-05-01 16:20:26 INFO  ReimbursmentRepositoryJdbc:210 - REIMBURSEMENTS OF TYPE: ALL AND OF STATUS APPROVED FOR EMPLOYEE WITH USERNAME: hshallal@icloud.com, WERE FOUND IN RDS
2021-05-01 16:20:26 INFO  EmployeeControllerImpl:165 - LIST OF EMPLOYEE PREVIOUS REIMBURSEMENETS IS VIEWED
2021-05-01 16:20:30 INFO  EmployeeServiceImpl:64 - SHOW PREVIOUS AND ALL AND ALL REIMBURSEMENETS SERVICE TO hshallal@icloud.com
2021-05-01 16:20:30 INFO  ReimbursmentRepositoryJdbc:94 - REIMBURSEMENTS OF EMPLOYEE WITH THIS USERNAME: HSHALLAL@ICLOUD.COM, WERE FOUND IN RDS
2021-05-01 16:20:30 INFO  EmployeeControllerImpl:165 - LIST OF EMPLOYEE PREVIOUS REIMBURSEMENETS IS VIEWED
2021-05-01 16:20:56 INFO  EmployeeControllerImpl:113 - AN EMPLOYEE WITH THIS USERNAME: hshallal@icloud.com, JUST LOGGEDOUT
2021-05-01 16:21:04 INFO  EmployeeServiceImpl:51 - LOGIN SERVICE TO hshallal@gmail.com
2021-05-01 16:21:04 INFO  EmployeeRepositoryJdbc:196 - AN EMPLOYEE IS AUTHENTICATED
2021-05-01 16:21:04 INFO  EmployeeControllerImpl:50 - AN EMPLOYEE WITH THIS USERNAME: hshallal@gmail.com, JUST LOGGEDIN
2021-05-01 16:21:04 INFO  FinancialManagerServiceImpl:52 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 16:21:04 INFO  FinancialManagerControllerImpl:46 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 16:21:04 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 16:21:05 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 16:21:05 INFO  FinancialManagerControllerImpl:40 - GET EMPLOYEE COUNT BY A FINANCE MANAGER
2021-05-01 16:21:07 INFO  FinancialManagerServiceImpl:58 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:21:08 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 16:21:08 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:21:10 INFO  FinancialManagerServiceImpl:58 - SHOW ALL APPROVED REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:21:11 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: ALL, WERE FOUND IN RDS
2021-05-01 16:21:11 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:32:13 INFO  FinancialManagerServiceImpl:58 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:32:14 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 16:32:14 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:32:17 INFO  EmployeeControllerImpl:113 - AN EMPLOYEE WITH THIS USERNAME: hshallal@gmail.com, JUST LOGGEDOUT
2021-05-01 16:32:26 INFO  EmployeeServiceImpl:51 - LOGIN SERVICE TO hshallal@gmail.com
2021-05-01 16:32:26 INFO  EmployeeRepositoryJdbc:196 - AN EMPLOYEE IS AUTHENTICATED
2021-05-01 16:32:26 INFO  EmployeeControllerImpl:50 - AN EMPLOYEE WITH THIS USERNAME: hshallal@gmail.com, JUST LOGGEDIN
2021-05-01 16:32:26 INFO  FinancialManagerServiceImpl:52 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 16:32:26 INFO  FinancialManagerControllerImpl:46 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 16:32:26 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 16:32:27 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 16:32:27 INFO  FinancialManagerControllerImpl:40 - GET EMPLOYEE COUNT BY A FINANCE MANAGER
2021-05-01 16:32:29 INFO  FinancialManagerServiceImpl:58 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:32:29 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 16:32:29 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:35:14 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: FOOD, WERE FOUND IN RDS
2021-05-01 16:35:14 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:37:54 INFO  EmployeeServiceImpl:51 - LOGIN SERVICE TO hshallal@gmail.com
2021-05-01 16:37:55 INFO  EmployeeRepositoryJdbc:196 - AN EMPLOYEE IS AUTHENTICATED
2021-05-01 16:37:55 INFO  EmployeeControllerImpl:50 - AN EMPLOYEE WITH THIS USERNAME: hshallal@gmail.com, JUST LOGGEDIN
2021-05-01 16:37:55 INFO  FinancialManagerControllerImpl:46 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 16:37:55 INFO  FinancialManagerServiceImpl:52 - LIST ALL EMPLOYEES SERVICE BY A FINANCE MANAGER
2021-05-01 16:37:55 INFO  FinancialManagerServiceImpl:34 - GET CLAIM COUNT BY A FINANCE MANAGER
2021-05-01 16:37:55 INFO  EmployeeRepositoryJdbc:104 - ALL EMPLOYEES ARE SELECTED
2021-05-01 16:37:55 INFO  FinancialManagerControllerImpl:40 - GET EMPLOYEE COUNT BY A FINANCE MANAGER
2021-05-01 16:37:58 INFO  FinancialManagerServiceImpl:58 - SHOW ALL ALL REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:37:59 INFO  ReimbursmentRepositoryJdbc:58 - ALL REIMBURSEMENTS ARE SELECTED
2021-05-01 16:37:59 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:38:15 INFO  FinancialManagerServiceImpl:58 - SHOW ALL PENDING REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:38:16 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: ALL, WERE FOUND IN RDS
2021-05-01 16:38:16 INFO  FinancialManagerControllerImpl:68 - LIST OF REIMBURSEMENETS IS VIEWED BY A FINANCE MANAGER
2021-05-01 16:38:19 INFO  FinancialManagerServiceImpl:58 - SHOW OTHER PENDING REIMBURSEMENETS SERVICE TO A FINANCE MANAGER
2021-05-01 16:38:20 INFO  ReimbursmentRepositoryJdbc:135 - REIMBURSEMENTS OF TYPE: OTHER, WERE FOUND IN RDS
